runtime,header bytes, body bytes
0.017937898635864258,163,10252,
0.01681375503540039,163,10252,
0.02531290054321289,163,10252,
0.0174558162689209,163,10252,
0.01872706413269043,163,10252,
0.028022050857543945,163,10252,
0.01666712760925293,163,10252,
0.021300077438354492,163,10252,
0.021915912628173828,163,10252,
0.026109933853149414,163,10252,
0.025714874267578125,163,10252,
0.021481037139892578,163,10252,
0.01981329917907715,163,10252,
0.025745868682861328,163,10252,
0.024122238159179688,163,10252,
0.02192997932434082,163,10252,
0.023193836212158203,163,10252,
0.026009082794189453,163,10252,
0.02873706817626953,163,10252,
0.04347801208496094,163,10252,
0.02824091911315918,163,10252,
0.026046037673950195,163,10252,
0.03931689262390137,163,10252,
0.022266864776611328,163,10252,
0.027634859085083008,163,10252,
0.038491010665893555,163,10252,
0.038782358169555664,163,10252,
0.02218914031982422,163,10252,
0.02264690399169922,163,10252,
0.021068096160888672,163,10252,
0.02416706085205078,163,10252,
0.026745080947875977,163,10252,
0.03170204162597656,163,10252,
0.021988868713378906,163,10252,
0.03009772300720215,163,10252,
0.03017115592956543,163,10252,
0.02350306510925293,163,10252,
0.030996084213256836,163,10252,
0.03307795524597168,163,10252,
0.02939915657043457,163,10252,
0.0315859317779541,163,10252,
0.043535709381103516,163,10252,
0.03210306167602539,163,10252,
0.02994394302368164,163,10252,
0.030821800231933594,163,10252,
0.024065017700195312,163,10252,
0.04752683639526367,163,10252,
0.023407697677612305,163,10252,
0.022735118865966797,163,10252,
0.023324012756347656,163,10252,
0.021731138229370117,163,10252,
0.019269943237304688,163,10252,
0.0337519645690918,163,10252,
0.028675079345703125,163,10252,
0.0261080265045166,163,10252,
0.01895594596862793,163,10252,
0.02181720733642578,163,10252,
0.02076125144958496,163,10252,
0.02578592300415039,163,10252,
0.018445968627929688,163,10252,
0.02917194366455078,163,10252,
0.016915082931518555,163,10252,
0.023740053176879883,163,10252,
0.02260613441467285,163,10252,
0.02242302894592285,163,10252,
0.026201963424682617,163,10252,
0.025395870208740234,163,10252,
0.01579904556274414,163,10252,
0.017318010330200195,163,10252,
0.03218483924865723,163,10252,
0.019950151443481445,163,10252,
0.015437126159667969,163,10252,
0.0261380672454834,163,10252,
0.0159299373626709,163,10252,
0.026288986206054688,163,10252,
0.03334808349609375,163,10252,
0.020585060119628906,163,10252,
0.02365899085998535,163,10252,
0.021957874298095703,163,10252,
0.03762936592102051,163,10252,
0.027332067489624023,163,10252,
0.020914077758789062,163,10252,
0.02729487419128418,163,10252,
0.031193256378173828,163,10252,
0.020629167556762695,163,10252,
0.02256011962890625,163,10252,
0.0250699520111084,163,10252,
0.025918006896972656,163,10252,
0.02840709686279297,163,10252,
0.02406907081604004,163,10252,
0.028241872787475586,163,10252,
0.058074951171875,163,10252,
0.06802582740783691,163,10252,
0.041265249252319336,163,10252,
0.045465707778930664,163,10252,
0.03324103355407715,163,10252,
0.027080059051513672,163,10252,
0.016869068145751953,163,10252,
0.023713111877441406,163,10252,
0.029036998748779297,163,10252,
0.02815413475036621,163,10252,
0.028766870498657227,163,10252,
0.024068832397460938,163,10252,
0.02916407585144043,163,10252,
0.019468069076538086,163,10252,
0.02849102020263672,163,10252,
0.03576183319091797,163,10252,
0.05636882781982422,163,10252,
0.034339189529418945,163,10252,
0.031221866607666016,163,10252,
0.023027896881103516,163,10252,
0.02866983413696289,163,10252,
0.11524820327758789,163,10252,
0.03712177276611328,163,10252,
0.030539751052856445,163,10252,
0.04890084266662598,163,10252,
0.11751985549926758,163,10252,
0.07993292808532715,163,10252,
0.07632827758789062,163,10252,
0.05852508544921875,163,10252,
0.05544328689575195,163,10252,
0.07385706901550293,163,10252,
0.05771493911743164,163,10252,
0.07158207893371582,163,10252,
0.10649800300598145,163,10252,
0.07905292510986328,163,10252,
0.058329105377197266,163,10252,
0.07953310012817383,163,10252,
0.10013484954833984,163,10252,
0.09470415115356445,163,10252,
0.06971502304077148,163,10252,
0.06662511825561523,163,10252,
0.06307625770568848,163,10252,
0.03081488609313965,163,10252,
0.04058384895324707,163,10252,
0.0291290283203125,163,10252,
0.04917716979980469,163,10252,
0.08781576156616211,163,10252,
0.06848621368408203,163,10252,
0.060086965560913086,163,10252,
0.05707812309265137,163,10252,
0.09007120132446289,163,10252,
0.06628704071044922,163,10252,
0.09017229080200195,163,10252,
0.09068608283996582,163,10252,
0.040695905685424805,163,10252,
0.038099050521850586,163,10252,
0.04379677772521973,163,10252,
0.041502952575683594,163,10252,
0.09212589263916016,163,10252,
0.0934150218963623,163,10252,
0.09015798568725586,163,10252,
0.06078004837036133,163,10252,
0.039788007736206055,163,10252,
0.027724742889404297,163,10252,
0.023075103759765625,163,10252,
0.03644394874572754,163,10252,
0.02468585968017578,163,10252,
0.01777482032775879,163,10252,
0.018446683883666992,163,10252,
0.024281024932861328,163,10252,
0.022160768508911133,163,10252,
0.021198749542236328,163,10252,
0.01854109764099121,163,10252,
0.019631147384643555,163,10252,
0.02657008171081543,163,10252,
0.02757406234741211,163,10252,
0.03826785087585449,163,10252,
0.01808905601501465,163,10252,
0.01806807518005371,163,10252,
0.021754741668701172,163,10252,
0.015646934509277344,163,10252,
0.019186019897460938,163,10252,
0.02546405792236328,163,10252,
0.019398927688598633,163,10252,
0.016169071197509766,163,10252,
0.024140119552612305,163,10252,
0.018301010131835938,163,10252,
0.018384933471679688,163,10252,
0.030436038970947266,163,10252,
0.022848129272460938,163,10252,
0.02409505844116211,163,10252,
0.021383285522460938,163,10252,
0.017682790756225586,163,10252,
0.02068471908569336,163,10252,
0.02283477783203125,163,10252,
0.017766952514648438,163,10252,
0.02180314064025879,163,10252,
0.023890018463134766,163,10252,
0.02005290985107422,163,10252,
0.015313863754272461,163,10252,
0.020045042037963867,163,10252,
0.020127058029174805,163,10252,
0.01949906349182129,163,10252,
0.021392822265625,163,10252,
0.016117095947265625,163,10252,
0.023006916046142578,163,10252,
0.01868891716003418,163,10252,
0.03197908401489258,163,10252,
0.01983785629272461,163,10252,
0.01709294319152832,163,10252,
0.01962423324584961,163,10252,
0.024133920669555664,163,10252,
0.01861095428466797,163,10252,
0.018954992294311523,163,10252,
0.023804903030395508,163,10252,
0.019494295120239258,163,10252,
0.029073715209960938,163,10252,
0.018969058990478516,163,10252,
0.017136812210083008,163,10252,
0.01912212371826172,163,10252,
0.02205967903137207,163,10252,
0.019574642181396484,163,10252,
0.024711132049560547,163,10252,
0.023374080657958984,163,10252,
0.027251243591308594,163,10252,
0.030519723892211914,163,10252,
0.01789999008178711,163,10252,
0.016394853591918945,163,10252,
0.020949840545654297,163,10252,
0.0189969539642334,163,10252,
0.02405524253845215,163,10252,
0.017093181610107422,163,10252,
0.027662038803100586,163,10252,
0.02065730094909668,163,10252,
0.01988077163696289,163,10252,
0.03083324432373047,163,10252,
0.01569223403930664,163,10252,
0.017275094985961914,163,10252,
0.015855789184570312,163,10252,
0.015456914901733398,163,10252,
0.020270109176635742,163,10252,
0.01898503303527832,163,10252,
0.018445730209350586,163,10252,
0.01833200454711914,163,10252,
0.024815082550048828,163,10252,
0.016888856887817383,163,10252,
0.023566246032714844,163,10252,
0.01952385902404785,163,10252,
0.0157320499420166,163,10252,
0.022752046585083008,163,10252,
0.02018594741821289,163,10252,
0.01993703842163086,163,10252,
0.028010129928588867,163,10252,
0.017760038375854492,163,10252,
0.016125917434692383,163,10252,
0.019763946533203125,163,10252,
0.01957225799560547,163,10252,
0.01810002326965332,163,10252,
0.0287778377532959,163,10252,
0.02203989028930664,163,10252,
0.020412921905517578,163,10252,
0.018731117248535156,163,10252,
0.018426895141601562,163,10252,
0.022242069244384766,163,10252,
0.021840810775756836,163,10252,
0.021214008331298828,163,10252,
0.019888877868652344,163,10252,
0.022591829299926758,163,10252,
0.024626970291137695,163,10252,
0.02344989776611328,163,10252,
0.020828962326049805,163,10252,
0.021662235260009766,163,10252,
0.021994829177856445,163,10252,
0.01993703842163086,163,10252,
0.017511367797851562,163,10252,
0.020767927169799805,163,10252,
0.017976999282836914,163,10252,
0.02087998390197754,163,10252,
0.016687870025634766,163,10252,
0.017841100692749023,163,10252,
0.027011632919311523,163,10252,
0.01886892318725586,163,10252,
0.020040035247802734,163,10252,
0.02378106117248535,163,10252,
0.021088123321533203,163,10252,
0.01729583740234375,163,10252,
0.0195620059967041,163,10252,
0.019870996475219727,163,10252,
0.021709918975830078,163,10252,
0.017413854598999023,163,10252,
0.02211785316467285,163,10252,
0.02452397346496582,163,10252,
0.028740882873535156,163,10252,
0.021051883697509766,163,10252,
0.023077964782714844,163,10252,
0.02100825309753418,163,10252,
0.018810033798217773,163,10252,
0.02164316177368164,163,10252,
0.02349090576171875,163,10252,
0.022971153259277344,163,10252,
0.022413969039916992,163,10252,
0.030884265899658203,163,10252,
0.024713993072509766,163,10252,
0.018121957778930664,163,10252,
0.01810479164123535,163,10252,
0.027522802352905273,163,10252,
0.017343997955322266,163,10252,
0.02472686767578125,163,10252,
0.018618106842041016,163,10252,
0.023879289627075195,163,10252,
0.027085065841674805,163,10252,
0.0164947509765625,163,10252,
0.024000883102416992,163,10252,
0.02033209800720215,163,10252,
0.018493175506591797,163,10252,
0.02222299575805664,163,10252,
0.02221083641052246,163,10252,
0.022216320037841797,163,10252,
0.019370079040527344,163,10252,
0.02066206932067871,163,10252,
0.020940780639648438,163,10252,
0.025780916213989258,163,10252,
0.019521236419677734,163,10252,
0.017129182815551758,163,10252,
0.01997208595275879,163,10252,
0.02208685874938965,163,10252,
0.022767066955566406,163,10252,
0.025360822677612305,163,10252,
0.0187680721282959,163,10252,
0.02318120002746582,163,10252,
0.020502090454101562,163,10252,
0.02306199073791504,163,10252,
0.02578568458557129,163,10252,
0.02227020263671875,163,10252,
0.02922511100769043,163,10252,
0.040625810623168945,163,10252,
0.019559860229492188,163,10252,
0.027874231338500977,163,10252,
0.02324676513671875,163,10252,
0.02050185203552246,163,10252,
0.021792173385620117,163,10252,
0.020689725875854492,163,10252,
0.023405790328979492,163,10252,
0.021629810333251953,163,10252,
0.03359270095825195,163,10252,
0.021111011505126953,163,10252,
0.025142908096313477,163,10252,
0.02893686294555664,163,10252,
0.019584178924560547,163,10252,
0.015755891799926758,163,10252,
0.020651817321777344,163,10252,
0.023248910903930664,163,10252,
0.02082514762878418,163,10252,
0.017920970916748047,163,10252,
0.13361501693725586,163,10252,
0.02067399024963379,163,10252,
0.028633832931518555,163,10252,
0.02210712432861328,163,10252,
0.019396066665649414,163,10252,
0.021249055862426758,163,10252,
0.021640777587890625,163,10252,
0.01982426643371582,163,10252,
0.022123098373413086,163,10252,
0.01865983009338379,163,10252,
0.01647210121154785,163,10252,
0.0192718505859375,163,10252,
0.023578166961669922,163,10252,
0.018697261810302734,163,10252,
0.015677213668823242,163,10252,
0.019119977951049805,163,10252,
0.01939105987548828,163,10252,
0.0187380313873291,163,10252,
0.01637721061706543,163,10252,
0.022747039794921875,163,10252,
0.021677255630493164,163,10252,
0.019963979721069336,163,10252,
0.018262147903442383,163,10252,
0.019484996795654297,163,10252,
0.01813793182373047,163,10252,
0.019285917282104492,163,10252,
0.019858121871948242,163,10252,
0.05897212028503418,163,10252,
0.14400887489318848,163,10252,
0.024636030197143555,163,10252,
0.13284087181091309,163,10252,
0.0251920223236084,163,10252,
0.02959275245666504,163,10252,
0.049365997314453125,163,10252,
0.19185900688171387,163,10252,
0.02591085433959961,163,10252,
0.04340410232543945,163,10252,
0.02634882926940918,163,10252,
0.02589583396911621,163,10252,
0.018597126007080078,163,10252,
0.13470888137817383,163,10252,
1.0284888744354248,163,10252,
0.03550219535827637,163,10252,
0.022253990173339844,163,10252,
0.02779412269592285,163,10252,
0.020681142807006836,163,10252,
0.020801067352294922,163,10252,
0.018221139907836914,163,10252,
0.021661996841430664,163,10252,
0.01581716537475586,163,10252,
0.019912004470825195,163,10252,
0.023530960083007812,163,10252,
0.0204620361328125,163,10252,
0.022677898406982422,163,10252,
0.01961517333984375,163,10252,
0.024780988693237305,163,10252,
0.019846200942993164,163,10252,
0.02206707000732422,163,10252,
0.1317458152770996,163,10252,
0.02600407600402832,163,10252,
0.0185549259185791,163,10252,
0.0234677791595459,163,10252,
0.019176959991455078,163,10252,
0.027193784713745117,163,10252,
0.02454996109008789,163,10252,
0.03541707992553711,163,10252,
0.020460128784179688,163,10252,
0.018352031707763672,163,10252,
0.026216983795166016,163,10252,
0.021184206008911133,163,10252,
0.02331995964050293,163,10252,
0.019354820251464844,163,10252,
0.019608020782470703,163,10252,
0.020147085189819336,163,10252,
0.03044414520263672,163,10252,
0.01749873161315918,163,10252,
0.12360405921936035,163,10252,
0.03284192085266113,163,10252,
0.02723097801208496,163,10252,
0.024990081787109375,163,10252,
0.01931309700012207,163,10252,
0.14080309867858887,163,10252,
1.0310041904449463,163,10252,
0.01910877227783203,163,10252,
0.1610100269317627,163,10252,
0.023187875747680664,163,10252,
0.02689814567565918,163,10252,
0.03416609764099121,163,10252,
0.01810622215270996,163,10252,
0.036180973052978516,163,10252,
0.02456498146057129,163,10252,
1.0265247821807861,163,10252,
0.017045021057128906,163,10252,
1.1569809913635254,163,10252,
0.017421960830688477,163,10252,
0.01861405372619629,163,10252,
0.018021821975708008,163,10252,
0.01794910430908203,163,10252,
0.01879119873046875,163,10252,
1.0233800411224365,163,10252,
0.0200347900390625,163,10252,
0.01847219467163086,163,10252,
0.01960897445678711,163,10252,
0.016918182373046875,163,10252,
0.016314983367919922,163,10252,
0.01967620849609375,163,10252,
0.022866010665893555,163,10252,
0.027892112731933594,163,10252,
0.025711774826049805,163,10252,
0.017041921615600586,163,10252,
0.022145986557006836,163,10252,
0.02104806900024414,163,10252,
0.01967310905456543,163,10252,
0.024415969848632812,163,10252,
0.015362977981567383,163,10252,
0.021030187606811523,163,10252,
0.024363040924072266,163,10252,
0.017448902130126953,163,10252,
0.023637056350708008,163,10252,
0.019830942153930664,163,10252,
0.017458200454711914,163,10252,
0.01746511459350586,163,10252,
0.024658918380737305,163,10252,
0.022973060607910156,163,10252,
0.018994808197021484,163,10252,
0.03147172927856445,163,10252,
0.02301478385925293,163,10252,
0.02152109146118164,163,10252,
0.02467489242553711,163,10252,
0.022700071334838867,163,10252,
0.020119190216064453,163,10252,
0.022899866104125977,163,10252,
0.023361921310424805,163,10252,
0.020666837692260742,163,10252,
0.025909900665283203,163,10252,
0.019604206085205078,163,10252,
0.02025127410888672,163,10252,
0.022721052169799805,163,10252,
0.016813039779663086,163,10252,
0.024465322494506836,163,10252,
0.018719911575317383,163,10252,
0.020286083221435547,163,10252,
0.025583744049072266,163,10252,
0.02100086212158203,163,10252,
0.017204999923706055,163,10252,
0.01729297637939453,163,10252,
0.019946813583374023,163,10252,
0.019356966018676758,163,10252,
0.025604963302612305,163,10252,
0.02173304557800293,163,10252,
0.018205881118774414,163,10252,
0.022905826568603516,163,10252,
0.0214080810546875,163,10252,
0.03038477897644043,163,10252,
0.02171611785888672,163,10252,
0.02112889289855957,163,10252,
0.021380186080932617,163,10252,
0.028628826141357422,163,10252,
0.023651838302612305,163,10252,
0.03450798988342285,163,10252,
0.018476009368896484,163,10252,
0.02813100814819336,163,10252,
0.029422283172607422,163,10252,
0.02582383155822754,163,10252,
0.019239187240600586,163,10252,
0.015880107879638672,163,10252,
0.01919722557067871,163,10252,
0.027199983596801758,163,10252,
1.0608789920806885,163,10252,
0.11210799217224121,163,10252,
0.02760624885559082,163,10252,
0.10325407981872559,163,10252,
0.12622594833374023,163,10252,
0.11701130867004395,163,10252,
0.11806607246398926,163,10252,
0.9123270511627197,163,10252,
0.2982509136199951,163,10252,
0.7915031909942627,163,10252,
0.1675090789794922,163,10252,
0.14339613914489746,163,10252,
0.14316415786743164,163,10252,
0.15585827827453613,163,10252,
0.15813994407653809,163,10252,
0.1122579574584961,163,10252,
0.21282696723937988,163,10252,
0.03383207321166992,163,10252,
0.024587154388427734,163,10252,
0.02791118621826172,163,10252,
0.03266596794128418,163,10252,
0.026961803436279297,163,10252,
0.024435997009277344,163,10252,
0.023760080337524414,163,10252,
0.03167009353637695,163,10252,
0.031617164611816406,163,10252,
0.10264301300048828,163,10252,
0.023906946182250977,163,10252,
0.034709930419921875,163,10252,
0.022517919540405273,163,10252,
0.022598981857299805,163,10252,
0.03467273712158203,163,10252,
0.028413057327270508,163,10252,
0.07800507545471191,163,10252,
0.04050898551940918,163,10252,
0.023885011672973633,163,10252,
0.024034976959228516,163,10252,
0.03374195098876953,163,10252,
0.023842811584472656,163,10252,
0.0265810489654541,163,10252,
0.028321027755737305,163,10252,
0.03544497489929199,163,10252,
0.042593955993652344,163,10252,
0.026107072830200195,163,10252,
0.07952690124511719,163,10252,
0.045571088790893555,163,10252,
0.061020851135253906,163,10252,
0.029841899871826172,163,10252,
0.037267208099365234,163,10252,
0.06729984283447266,163,10252,
0.645129919052124,163,10252,
0.04802727699279785,163,10252,
0.38462018966674805,163,10252,
0.07108092308044434,163,10252,
0.035834312438964844,163,10252,
0.07246899604797363,163,10252,
0.026890993118286133,163,10252,
0.03986310958862305,163,10252,
0.026300907135009766,163,10252,
0.0284578800201416,163,10252,
0.03477191925048828,163,10252,
0.0663149356842041,163,10252,
0.030098915100097656,163,10252,
0.038652896881103516,163,10252,
0.1082770824432373,163,10252,
0.7471630573272705,163,10252,
1.557142734527588,163,10252,
0.3003389835357666,163,10252,
0.5415146350860596,163,10252,
0.0553584098815918,163,10252,
0.041337013244628906,163,10252,
0.023148059844970703,163,10252,
0.02722001075744629,163,10252,
0.029803991317749023,163,10252,
0.030909061431884766,163,10252,
0.03745222091674805,163,10252,
0.034039974212646484,163,10252,
0.02917194366455078,163,10252,
0.0338900089263916,163,10252,
0.030781984329223633,163,10252,
0.05297732353210449,163,10252,
0.023810863494873047,163,10252,
0.02827596664428711,163,10252,
0.024163246154785156,163,10252,
0.0804898738861084,163,10252,
0.05112814903259277,163,10252,
0.024377822875976562,163,10252,
0.03651714324951172,163,10252,
0.03152799606323242,163,10252,
0.15882420539855957,163,10252,
0.0297243595123291,163,10252,
0.028831958770751953,163,10252,
0.03690314292907715,163,10252,
0.024923324584960938,163,10252,
0.025866985321044922,163,10252,
0.022684812545776367,163,10252,
0.0262601375579834,163,10252,
0.03172922134399414,163,10252,
0.023569822311401367,163,10252,
0.30126118659973145,163,10252,
0.03435516357421875,163,10252,
0.025696992874145508,163,10252,
0.05272102355957031,163,10252,
0.03172707557678223,163,10252,
0.049761056900024414,163,10252,
0.02795696258544922,163,10252,
0.09021115303039551,163,10252,
0.03393292427062988,163,10252,
0.03864407539367676,163,10252,
0.041733741760253906,163,10252,
0.02955794334411621,163,10252,
0.0346529483795166,163,10252,
0.03311586380004883,163,10252,
0.033538818359375,163,10252,
0.02521991729736328,163,10252,
0.02419590950012207,163,10252,
0.03394603729248047,163,10252,
0.028468847274780273,163,10252,
0.03268599510192871,163,10252,
0.02868509292602539,163,10252,
0.042558908462524414,163,10252,
0.032637834548950195,163,10252,
0.029757022857666016,163,10252,
0.035449981689453125,163,10252,
0.033473968505859375,163,10252,
0.08435201644897461,163,10252,
0.02462911605834961,163,10252,
0.03444409370422363,163,10252,
0.021140098571777344,163,10252,
0.03065800666809082,163,10252,
0.026170015335083008,163,10252,
0.024744033813476562,163,10252,
0.02449178695678711,163,10252,
0.03152894973754883,163,10252,
0.023207902908325195,163,10252,
0.034435272216796875,163,10252,
0.028577089309692383,163,10252,
0.029317855834960938,163,10252,
0.10840177536010742,163,10252,
0.02300405502319336,163,10252,
0.031180858612060547,163,10252,
0.018821239471435547,163,10252,
0.025796890258789062,163,10252,
0.02547287940979004,163,10252,
0.04287528991699219,163,10252,
0.021509885787963867,163,10252,
0.06490015983581543,163,10252,
0.024615049362182617,163,10252,
0.021069049835205078,163,10252,
0.04003286361694336,163,10252,
0.018105030059814453,163,10252,
0.01894211769104004,163,10252,
0.02568984031677246,163,10252,
0.01815485954284668,163,10252,
0.022523880004882812,163,10252,
0.02385687828063965,163,10252,
0.023936986923217773,163,10252,
0.023825883865356445,163,10252,
0.03276801109313965,163,10252,
0.052281856536865234,163,10252,
0.0290830135345459,163,10252,
0.02660202980041504,163,10252,
0.027945995330810547,163,10252,
0.030569791793823242,163,10252,
0.07468104362487793,163,10252,
0.08728694915771484,163,10252,
0.017122983932495117,163,10252,
0.01823711395263672,163,10252,
0.0287778377532959,163,10252,
0.025423765182495117,163,10252,
0.020076990127563477,163,10252,
0.028861045837402344,163,10252,
0.022350788116455078,163,10252,
0.021996259689331055,163,10252,
0.01842784881591797,163,10252,
0.01745009422302246,163,10252,
0.019537925720214844,163,10252,
0.030591964721679688,163,10252,
0.01935577392578125,163,10252,
0.0182950496673584,163,10252,
0.018859148025512695,163,10252,
0.014855146408081055,163,10252,
0.0245969295501709,163,10252,
0.019863128662109375,163,10252,
0.017581939697265625,163,10252,
0.02232813835144043,163,10252,
0.02861166000366211,163,10252,
0.02374100685119629,163,10252,
0.02505207061767578,163,10252,
0.025763273239135742,163,10252,
0.019065141677856445,163,10252,
0.01910686492919922,163,10252,
0.02513599395751953,163,10252,
0.02089977264404297,163,10252,
0.020199298858642578,163,10252,
0.0366520881652832,163,10252,
0.02575397491455078,163,10252,
0.0217740535736084,163,10252,
0.034362077713012695,163,10252,
0.024883270263671875,163,10252,
0.01827692985534668,163,10252,
0.018342018127441406,163,10252,
0.0237429141998291,163,10252,
0.0160520076751709,163,10252,
0.025599956512451172,163,10252,
0.024940013885498047,163,10252,
0.021190166473388672,163,10252,
0.021255016326904297,163,10252,
0.02342391014099121,163,10252,
0.02390909194946289,163,10252,
0.02942800521850586,163,10252,
0.01918792724609375,163,10252,
0.019140958786010742,163,10252,
0.0334630012512207,163,10252,
0.021829843521118164,163,10252,
0.028486967086791992,163,10252,
0.025163888931274414,163,10252,
0.02300286293029785,163,10252,
0.021238088607788086,163,10252,
0.02083611488342285,163,10252,
0.0227968692779541,163,10252,
0.02140498161315918,163,10252,
0.026376008987426758,163,10252,
0.023519039154052734,163,10252,
0.021825075149536133,163,10252,
0.024567127227783203,163,10252,
0.02344989776611328,163,10252,
0.0226747989654541,163,10252,
0.02361583709716797,163,10252,
0.018796920776367188,163,10252,
0.0211639404296875,163,10252,
0.02486705780029297,163,10252,
0.5767679214477539,163,10252,
0.1769709587097168,163,10252,
0.03005504608154297,163,10252,
0.02049708366394043,163,10252,
0.023107051849365234,163,10252,
0.022652864456176758,163,10252,
0.02412128448486328,163,10252,
0.019218921661376953,163,10252,
0.025263071060180664,163,10252,
0.023254871368408203,163,10252,
0.02917790412902832,163,10252,
0.022832155227661133,163,10252,
0.027821063995361328,163,10252,
0.023387908935546875,163,10252,
0.023405075073242188,163,10252,
0.03524899482727051,163,10252,
0.0287020206451416,163,10252,
